date,symbol,open,high,low,close,target,signal,temp_fc_d_minus1,temp_fc_d,temp_ac_d_plus1,temp_sn_d_minus1,temp_sn_d,temp_sn_d_plus1,CompositeWeatherVariableForecastLDZ(NW),CompositeWeatherVariableForecastLDZ(SC),CompositeWeatherVariableForecastLDZ(SE),WeatherCorrectionFactorForecast(NW),WeatherCorrectionFactorForecast(SC),WeatherCorrectionFactorForecast(SE),closing_linepack_actual,opening_linepack_actual,linepack_hourly_agg_d_plus1,predicted_closing_linepack,demand_cold,demand_warm,demand_actual_ntsd_plus1,demand_forecast_confidence_interval,demand_forecast_nts,demand_ntssn,demand_diff,demand_avg,demand_forecast_error,demand_nts_spread,HDD,CDD,demand_lag1,demand_lag7,dow,dow_0,dow_1,dow_2,dow_3,dow_4,dow_5,dow_6,is_weekend,friday_startup,sin7,cos7,is_holiday,temp_dev_fc_minus1,temp_dev_fc,temp_dev_fc_plus1,lp_closing_diff,lp_closing_pred_error,combo_signal,portfolio,market_regime,smooth_signal,stable_signal,signal_change,buy_signal_start,sell_signal_start,consecutive_buy_days,consecutive_sell_days,persistent_signal,position_size,sized_signal,high_low,high_close,low_close,tr,atr,stop_loss_pct,return_1d,return_3d,return_5d,return_std_5d,day_of_week,volatility_10d,trend_10d,vol_regime_change,trend_strength,trend_direction,enhanced_signal,final_signal,enhanced_portfolio,enhanced_return
2024-10-24,SAP,3.5739,3.5739,3.5739,1.0816,0.039108727810651,1,11.1645,11.3903,11.495,10.0,10.0,10.0,10.41,10.29,12.62,1.39,1.76,1.39,341.1268005371094,341.621826171875,340.1,342.010009765625,239.346918708273,133.813242252818,1730663023.0,9.24,179.11000061035156,202.485073750211,-105.533676455455,186.5800804805455,1730662843.8899994,-23.37507313985944,53.6097,0.0,1.0816,1.2262,3,False,False,False,True,False,False,False,0,0.0,0.4338837391175582,-0.900968867902419,0,1.1645000000000003,1.3903,1.4949999999999992,-0.495025634765625,-0.883209228515625,1,0.972996492397277,High Vol / Uptrend,1.0,1,0.0,0,0,46,0,1,1.2,1.2,0.0,0.0,2.4923,2.4923,2.2697928571428574,0.05,0.039108727810651,-0.052841666633799,-0.071231745522689,0.061682199760712736,3,0.06456737770578605,-0.024374268604070447,0,0.3775012935345864,-1.0,1.0,1.2,0.9703937395073067,0.0586630917159765
2024-10-24,SAP,3.5739,3.5739,3.5739,1.0816,0.039108727810651,1,11.1645,11.3903,11.495,10.0,10.0,10.0,10.41,10.29,12.62,1.39,1.76,1.39,341.1268005371094,341.621826171875,340.1,342.010009765625,239.346918708273,133.813242252818,1730663023.0,9.24,179.11000061035156,202.485073750211,-105.533676455455,186.5800804805455,1730662843.8899994,-23.37507313985944,53.6097,0.0,1.2002,1.1063,3,False,False,False,True,False,False,False,0,0.0,0.4338837391175582,-0.900968867902419,0,1.1645000000000003,1.3903,1.4949999999999992,-0.495025634765625,-0.883209228515625,1,1.0110491473791603,High Vol / Uptrend,1.0,1,0.0,0,0,47,0,1,1.2,1.2,0.0,0.0,2.4923,2.4923,2.286392857142857,0.05,0.039108727810651,-0.006866469411574007,-0.043646627189354005,0.07554495781308443,3,0.06640284028819142,-0.022296078667057583,0,0.33576995457259906,-1.0,1.0,1.2,1.0273200364486332,0.0586630917159765
2024-10-24,SAP,3.5739,3.5739,3.5739,1.0816,0.039108727810651,1,11.1645,11.3903,11.495,10.0,10.0,10.0,10.41,10.29,12.62,1.39,1.76,1.39,341.1268005371094,341.621826171875,340.1,342.010009765625,239.346918708273,133.813242252818,1730663023.0,9.24,179.11000061035156,202.485073750211,-105.533676455455,186.5800804805455,1730662843.8899994,-23.37507313985944,53.6097,0.0,1.2002,1.1063,3,False,False,False,True,False,False,False,0,0.0,0.4338837391175582,-0.900968867902419,0,1.1645000000000003,1.3903,1.4949999999999992,-0.495025634765625,-0.883209228515625,1,1.0110491473791603,High Vol / Uptrend,1.0,1,0.0,0,0,48,0,1,1.2,1.2,0.0,0.0,2.4923,2.4923,2.3115571428571426,0.05,0.039108727810651,0.039108727810651,-0.016061508856019004,0.07554495781308443,3,0.06811850436115177,-0.020217888730044726,0,0.2968046483060345,-1.0,1.0,1.2,1.0875858059684798,0.0586630917159765
2024-10-25,SAP,3.6699,3.6699,3.6699,1.1239,0.0524067977578077,1,11.4536,11.4085,11.4579,9.85,9.85,9.85,11.0,10.0,12.57,2.14,1.61,1.48,342.45733642578125,341.1268005371094,341.8,344.1499938964844,239.167902787273,132.730741767727,1843368939.0,9.24,184.57000732421875,201.499785393409,-106.43716101954598,185.9493222775,1843368754.429993,-16.929778069190263,53.5915,0.0,1.0816,1.2262,4,False,False,False,False,True,False,False,0,0.5,-0.433883739117558,-0.9009688679024191,0,1.6036,1.5585000000000004,1.6079000000000008,1.330535888671875,-1.692657470703125,1,1.0505899932872027,High Vol / Uptrend,1.0,1,0.0,0,0,49,0,1,1.2,1.2,0.0,0.042300000000000004,2.5883000000000003,2.5883000000000003,2.3435785714285715,0.05,0.039108727810651,0.039108727810651,0.011523609477315996,0.061682199760712736,4,0.07105059321234522,-0.016809891798316195,0,0.23659044968248671,-1.0,1.0,1.2,1.1730811400349586,0.07861019663671165
2024-10-25,SAP,3.6699,3.6699,3.6699,1.1239,0.0524067977578077,1,11.4536,11.4085,11.4579,9.85,9.85,9.85,11.0,10.0,12.57,2.14,1.61,1.48,342.45733642578125,341.1268005371094,341.8,344.1499938964844,239.167902787273,132.730741767727,1843368939.0,9.24,184.57000732421875,201.499785393409,-106.43716101954598,185.9493222775,1843368754.429993,-16.929778069190263,53.5915,0.0,1.0816,1.2262,4,False,False,False,False,True,False,False,0,0.5,-0.433883739117558,-0.9009688679024191,0,1.6036,1.5585000000000004,1.6079000000000008,1.330535888671875,-1.692657470703125,1,1.0505899932872027,High Vol / Downtrend,1.0,1,0.0,0,0,50,0,1,1.5,1.5,0.0,0.0,2.5460000000000003,2.5460000000000003,2.3725785714285714,0.05,0.0524067977578077,0.04354141779303656,0.04176834180008234,0.005947077674277553,4,0.07369147224561418,-0.013401894866587669,0,0.18186493576786011,-1.0,1.0,1.5,1.2652972791239245,0.07861019663671165
2024-10-25,SAP,3.6699,3.6699,3.6699,1.1239,0.0524067977578077,1,11.4536,11.4085,11.4579,9.85,9.85,9.85,11.0,10.0,12.57,2.14,1.61,1.48,342.45733642578125,341.1268005371094,341.8,344.1499938964844,239.167902787273,132.730741767727,1843368939.0,9.24,184.57000732421875,201.499785393409,-106.43716101954598,185.9493222775,1843368754.429993,-16.929778069190263,53.5915,0.0,1.1239,1.1786,4,False,False,False,False,True,False,False,0,0.5,-0.433883739117558,-0.9009688679024191,0,1.6036,1.5585000000000004,1.6079000000000008,1.330535888671875,-1.692657470703125,1,1.1056480505917818,High Vol / Uptrend,1.0,1,0.0,0,0,51,0,1,1.2,1.2,0.0,0.0,2.5460000000000003,2.5460000000000003,2.3950428571428573,0.05,0.0524067977578077,0.047974107775422124,0.04442795578951368,0.007283652881338985,4,0.06961968531466069,0.001720471294795503,0,0.024712425616684047,1.0,1.0,1.2,1.3647625470397524,0.07861019663671165
2024-10-25,SAP,3.6699,3.6699,3.6699,1.1239,0.0524067977578077,1,11.4536,11.4085,11.4579,9.85,9.85,9.85,11.0,10.0,12.57,2.14,1.61,1.48,342.45733642578125,341.1268005371094,341.8,344.1499938964844,239.167902787273,132.730741767727,1843368939.0,9.24,184.57000732421875,201.499785393409,-106.43716101954598,185.9493222775,1843368754.429993,-16.929778069190263,53.5915,0.0,1.1239,1.1786,4,False,False,False,False,True,False,False,0,0.5,-0.433883739117558,-0.9009688679024191,0,1.6036,1.5585000000000004,1.6079000000000008,1.330535888671875,-1.692657470703125,1,1.1056480505917818,High Vol / Downtrend,1.0,1,0.0,0,0,52,0,1,1.5,1.5,0.0,0.0,2.5460000000000003,2.5460000000000003,2.414107142857143,0.05,0.0524067977578077,0.0524067977578077,0.047087569778945015,0.007283652881338983,4,0.061279499560718424,0.01684283745617867,0,0.27485272524933146,1.0,1.0,1.5,1.4720467992249668,0.07861019663671165
2024-10-26,SAP,3.681,3.681,3.681,1.1828,0.0058336151504903,1,10.9114,10.8065,10.8608,9.71,9.71,9.71,10.11,9.28,12.13,1.41,1.03,1.17,344.1735534667969,342.45733642578125,343.16,348.0199890136719,223.007415116727,121.452011054182,1809326475.0,9.24,181.3600006103516,187.468105136262,-101.555404062545,172.2297130854545,1809326293.64,-6.10810452591042,54.1935,0.0,1.1239,1.1786,5,False,False,False,False,False,True,False,1,0.0,-0.9749279121818236,-0.2225209339563146,0,1.2013999999999996,1.096499999999999,1.1507999999999985,1.716217041015625,-3.846435546875,1,1.1635915243704598,High Vol / Downtrend,1.0,1,0.0,0,0,53,0,1,1.5,1.5,0.0,0.058900000000000174,2.5571,2.5571,2.433964285714286,0.05,0.0524067977578077,0.0524067977578077,0.04974718376837635,0.005947077674277547,5,0.046482323749317926,0.027307885356830104,0,0.5874896768092583,1.0,1.0,1.5,1.484927830990251,0.00875042272573534
2024-10-26,SAP,3.681,3.681,3.681,1.1828,0.0058336151504903,1,10.9114,10.8065,10.8608,9.71,9.71,9.71,10.11,9.28,12.13,1.41,1.03,1.17,344.1735534667969,342.45733642578125,343.16,348.0199890136719,223.007415116727,121.452011054182,1809326475.0,9.24,181.3600006103516,187.468105136262,-101.555404062545,172.2297130854545,1809326293.64,-6.10810452591042,54.1935,0.0,1.1239,1.1786,5,False,False,False,False,False,True,False,1,0.0,-0.9749279121818236,-0.2225209339563146,0,1.2013999999999996,1.096499999999999,1.1507999999999985,1.716217041015625,-3.846435546875,1,1.1635915243704598,High Vol / Uptrend,1.0,1,0.0,0,0,54,0,1,1.2,1.2,0.0,0.0,2.4981999999999998,2.4981999999999998,2.449614285714286,0.05,0.0058336151504903,0.03688240355536856,0.04309216123634422,0.020828160447694425,5,0.01796285498060406,0.03777293325748153,0,2.102835729524511,1.0,1.0,1.2,1.497921577228625,0.00875042272573534
2024-10-26,SAP,3.681,3.681,3.681,1.1828,0.0058336151504903,1,10.9114,10.8065,10.8608,9.71,9.71,9.71,10.11,9.28,12.13,1.41,1.03,1.17,344.1735534667969,342.45733642578125,343.16,348.0199890136719,223.007415116727,121.452011054182,1809326475.0,9.24,181.3600006103516,187.468105136262,-101.555404062545,172.2297130854545,1809326293.64,-6.10810452591042,54.1935,0.0,1.1828,1.2002,5,False,False,False,False,False,True,False,1,0.0,-0.9749279121818236,-0.2225209339563146,0,1.2013999999999996,1.096499999999999,1.1507999999999985,1.716217041015625,-3.846435546875,1,1.1703794695160097,High Vol / Downtrend,1.0,1,0.0,0,0,55,0,1,1.5,1.5,0.0,0.0,2.4981999999999998,2.4981999999999998,2.463285714285714,0.05,0.0058336151504903,0.02135800935292943,0.033777524714880734,0.025509182688834932,5,0.020579358086535188,0.03444542199146546,1,1.6737850542579684,1.0,1.0,1.5,1.5110290242393756,0.00875042272573534
2024-10-26,SAP,3.681,3.681,3.681,1.1828,0.0058336151504903,1,10.9114,10.8065,10.8608,9.71,9.71,9.71,10.11,9.28,12.13,1.41,1.03,1.17,344.1735534667969,342.45733642578125,343.16,348.0199890136719,223.007415116727,121.452011054182,1809326475.0,9.24,181.3600006103516,187.468105136262,-101.555404062545,172.2297130854545,1809326293.64,-6.10810452591042,54.1935,0.0,1.1828,1.2002,5,False,False,False,False,False,True,False,1,0.0,-0.9749279121818236,-0.2225209339563146,0,1.2013999999999996,1.096499999999999,1.1507999999999985,1.716217041015625,-3.846435546875,1,1.1703794695160097,High Vol / Uptrend,1.0,1,0.0,0,0,56,0,1,1.2,1.2,0.0,0.0,2.4981999999999998,2.4981999999999998,2.4785000000000004,0.05,0.0058336151504903,0.0058336151504903,0.024462888193417257,0.02550918268883494,5,0.022355102749762514,0.031117910725449394,0,1.3919824513345156,1.0,1.0,1.2,1.5242511669523255,0.00875042272573534
2024-10-27,SAP,3.6692,3.6692,3.6692,1.1897,0.0132806589896612,1,9.93604,10.2153,10.3176,9.56,9.56,9.56,9.02,8.52,11.8,0.47,0.43,1.0,346.0642395019531,344.1735534667969,343.27,347.7799987792969,223.256070227636,121.646005008,1842597787.0,9.24,180.27999877929688,187.581735412616,-101.610065219636,172.451037617818,1842597606.7200007,-7.301736633319138,54.7847,0.0,1.1828,1.2002,6,False,False,False,False,False,False,True,1,0.0,-0.7818314824680299,0.6234898018587334,0,0.3760399999999997,0.6552999999999987,0.7576,1.89068603515625,-1.71575927734375,1,1.177207012921201,High Vol / Uptrend,1.0,1,0.0,0,0,57,0,1,1.2,1.2,0.0,0.006899999999999906,2.4863999999999997,2.4863999999999997,2.4928714285714286,0.05,0.0058336151504903,0.0058336151504903,0.015148251671953777,0.020828160447694442,6,0.02281656573746001,0.028535103843350413,0,1.2506309745161062,1.0,1.0,1.2,1.5546157568966559,0.019920988484491753
2024-10-27,SAP,3.6692,3.6692,3.6692,1.1897,0.0132806589896612,1,9.93604,10.2153,10.3176,9.56,9.56,9.56,9.02,8.52,11.8,0.47,0.43,1.0,346.0642395019531,344.1735534667969,343.27,347.7799987792969,223.256070227636,121.646005008,1842597787.0,9.24,180.27999877929688,187.581735412616,-101.610065219636,172.451037617818,1842597606.7200007,-7.301736633319138,54.7847,0.0,1.1828,1.2002,6,False,False,False,False,False,False,True,1,0.0,-0.7818314824680299,0.6234898018587334,0,0.3760399999999997,0.6552999999999987,0.7576,1.89068603515625,-1.71575927734375,1,1.177207012921201,High Vol / Uptrend,1.0,1,0.0,0,0,58,0,1,1.2,1.2,0.0,0.0,2.4795,2.4795,2.5067500000000003,0.05,0.0132806589896612,0.008315963096880595,0.007323023918324477,0.0033304192511609903,6,0.022948126765857283,0.025952296961251436,0,1.130911347407398,1.0,1.0,1.2,1.5855852394876035,0.019920988484491753
2024-10-27,SAP,3.6692,3.6692,3.6692,1.1897,0.0132806589896612,1,9.93604,10.2153,10.3176,9.56,9.56,9.56,9.02,8.52,11.8,0.47,0.43,1.0,346.0642395019531,344.1735534667969,343.27,347.7799987792969,223.256070227636,121.646005008,1842597787.0,9.24,180.27999877929688,187.581735412616,-101.610065219636,172.451037617818,1842597606.7200007,-7.301736633319138,54.7847,0.0,1.1897,1.0816,6,False,False,False,False,False,False,True,1,0.0,-0.7818314824680299,0.6234898018587334,0,0.3760399999999997,0.6552999999999987,0.7576,1.89068603515625,-1.71575927734375,1,1.192841097820045,High Vol / Uptrend,1.0,1,0.0,0,0,59,0,1,1.2,1.2,0.0,0.0,2.4795,2.4795,2.514307142857143,0.05,0.0132806589896612,0.010798311043270893,0.008812432686158656,0.004078913897443413,6,0.021205850926242883,0.022039683084436785,0,1.0393208535273635,1.0,1.0,1.2,1.6171716647846162,0.019920988484491753
2024-10-27,SAP,3.6692,3.6692,3.6692,1.1897,0.0132806589896612,1,9.93604,10.2153,10.3176,9.56,9.56,9.56,9.02,8.52,11.8,0.47,0.43,1.0,346.0642395019531,344.1735534667969,343.27,347.7799987792969,223.256070227636,121.646005008,1842597787.0,9.24,180.27999877929688,187.581735412616,-101.610065219636,172.451037617818,1842597606.7200007,-7.301736633319138,54.7847,0.0,1.1897,1.0816,6,False,False,False,False,False,False,True,1,0.0,-0.7818314824680299,0.6234898018587334,0,0.3760399999999997,0.6552999999999987,0.7576,1.89068603515625,-1.71575927734375,1,1.192841097820045,High Vol / Uptrend,0.6666666666666666,1,0.0,0,0,60,0,1,1.2,1.2,0.0,0.0,2.4795,2.4795,2.513392857142857,0.05,0.0132806589896612,0.0132806589896612,0.010301841453992837,0.004078913897443408,6,0.018404909965583457,0.018127069207622134,0,0.9849039871164338,1.0,1.0,1.2,1.6493873228962368,0.019920988484491753
2024-10-28,SAP,3.649,3.649,3.649,1.2055,0.0050601410203234,1,10.9972,11.1204,11.1612,9.38,9.38,9.38,10.29,10.17,12.12,1.91,2.22,1.5,345.2768859863281,346.0642395019531,342.83,348.45001220703125,249.423902438182,141.074644280727,1780744446.0,9.24,177.5399932861328,210.746616259966,-108.349258157455,195.2492733594545,1780744268.4600067,-33.20662297383319,53.8796,0.0,1.1897,1.0816,0,True,False,False,False,False,False,False,0,0.0,0.0,1.0,0,1.6171999999999986,1.7403999999999993,1.7811999999999983,-0.787353515625,-3.173126220703125,0,1.2086828136690462,Low Vol / Uptrend,0.3333333333333333,0,-1.0,0,1,0,1,0,1.0,0.0,0.0,0.015800000000000036,2.4593,2.4593,2.5110357142857143,0.05,0.0132806589896612,0.0132806589896612,0.011791250221827015,0.003330419251160971,0,0.014221035397243984,0.013392403533873706,0,0.9417319597185684,1.0,0.0,0.0,1.6619065215727198,0.007590211530485114
2024-10-28,SAP,3.649,3.649,3.649,1.2055,0.0050601410203234,1,10.9972,11.1204,11.1612,9.38,9.38,9.38,10.29,10.17,12.12,1.91,2.22,1.5,345.2768859863281,346.0642395019531,342.83,348.45001220703125,249.423902438182,141.074644280727,1780744446.0,9.24,177.5399932861328,210.746616259966,-108.349258157455,195.2492733594545,1780744268.4600067,-33.20662297383319,53.8796,0.0,1.1897,1.0816,0,True,False,False,False,False,False,False,0,0.0,0.0,1.0,0,1.6171999999999986,1.7403999999999993,1.7811999999999983,-0.787353515625,-3.173126220703125,0,1.2086828136690462,Low Vol / Uptrend,0.0,0,0.0,0,0,0,2,0,1.0,0.0,0.0,0.0,2.4435000000000002,2.4435000000000002,2.5075499999999997,0.05,0.0050601410203234,0.010540486333215261,0.011636555395793636,0.003676327397939157,0,0.003989899489676155,0.008657737860125275,0,2.1699137741507344,1.0,0.0,0.0,1.6619065215727198,0.0
2024-10-28,SAP,3.649,3.649,3.649,1.2055,0.0050601410203234,1,10.9972,11.1204,11.1612,9.38,9.38,9.38,10.29,10.17,12.12,1.91,2.22,1.5,345.2768859863281,346.0642395019531,342.83,348.45001220703125,249.423902438182,141.074644280727,1780744446.0,9.24,177.5399932861328,210.746616259966,-108.349258157455,195.2492733594545,1780744268.4600067,-33.20662297383319,53.8796,0.0,1.2055,1.1239,0,True,False,False,False,False,False,False,0,0.0,0.0,1.0,0,1.6171999999999986,1.7403999999999993,1.7811999999999983,-0.787353515625,-3.173126220703125,0,1.2086828136690462,Low Vol / Uptrend,0.0,0,0.0,0,0,0,3,0,1.0,0.0,0.0,0.0,2.4435000000000002,2.4435000000000002,2.4972071428571425,0.05,0.0050601410203234,0.007800313676769329,0.009992451801926077,0.004502563126182542,0,0.004057652429657314,0.008580390447108585,1,2.1146193755765412,1.0,0.0,0.0,1.6619065215727198,0.0
2024-10-28,SAP,3.649,3.649,3.649,1.2055,0.0050601410203234,1,10.9972,11.1204,11.1612,9.38,9.38,9.38,10.29,10.17,12.12,1.91,2.22,1.5,345.2768859863281,346.0642395019531,342.83,348.45001220703125,249.423902438182,141.074644280727,1780744446.0,9.24,177.5399932861328,210.746616259966,-108.349258157455,195.2492733594545,1780744268.4600067,-33.20662297383319,53.8796,0.0,1.2055,1.1239,0,True,False,False,False,False,False,False,0,0.0,0.0,1.0,0,1.6171999999999986,1.7403999999999993,1.7811999999999983,-0.787353515625,-3.173126220703125,0,1.2086828136690462,Low Vol / Uptrend,0.3333333333333333,0,0.0,0,0,0,4,0,1.0,0.0,0.0,0.0,2.4435000000000002,2.4435000000000002,2.4898857142857147,0.05,0.0050601410203234,0.0050601410203234,0.008348348208058517,0.004502563126182548,0,0.004122680417624766,0.008503043034091894,0,2.0625035590294005,1.0,0.0,0.0,1.6619065215727198,0.0
2024-10-29,SAP,3.6349,3.6349,3.6349,1.2116,0.0803070320237702,1,11.1641,11.279,11.3661,9.25,9.25,9.25,10.27,10.28,12.46,2.02,2.45,1.99,344.259033203125,345.2768859863281,346.1,347.8599853515625,251.395892101818,142.424524472727,1834615973.0,9.24,189.1499938964844,211.938923816165,-108.971367629091,196.9102082872725,1834615783.850006,-22.788929919680584,53.721,0.0,1.2055,1.1239,1,False,True,False,False,False,False,False,0,0.0,0.7818314824680298,0.6234898018587336,0,1.9141,2.029,2.1160999999999994,-1.017852783203125,-3.6009521484375,1,1.2086828136690462,Low Vol / Uptrend,0.6666666666666666,1,1.0,1,0,1,0,0,1.0,0.0,0.0,0.006099999999999994,2.4294000000000002,2.4294000000000002,2.4815571428571426,0.05,0.0050601410203234,0.0050601410203234,0.0067042446141909575,0.003676327397939177,1,0.022966222666145456,0.015950384721419887,0,0.6945149384505609,1.0,0.0,0.0,1.6619065215727198,0.0
2024-10-29,SAP,3.6349,3.6349,3.6349,1.2116,0.0803070320237702,1,11.1641,11.279,11.3661,9.25,9.25,9.25,10.27,10.28,12.46,2.02,2.45,1.99,344.259033203125,345.2768859863281,346.1,347.8599853515625,251.395892101818,142.424524472727,1834615973.0,9.24,189.1499938964844,211.938923816165,-108.971367629091,196.9102082872725,1834615783.850006,-22.788929919680584,53.721,0.0,1.2055,1.1239,1,False,True,False,False,False,False,False,0,0.0,0.7818314824680298,0.6234898018587336,0,1.9141,2.029,2.1160999999999994,-1.017852783203125,-3.6009521484375,1,1.2086828136690462,Low Vol / Uptrend,1.0,1,0.0,0,0,2,0,1,1.0,1.0,0.0,0.0,2.4233000000000002,2.4233000000000002,2.4727928571428572,0.05,0.0803070320237702,0.030142438021472328,0.020109519221012756,0.03365143267584483,1,0.03024313787241377,0.023397726408747873,0,0.7736540602187338,1.0,1.0,1.0,1.6619065215727198,0.0
2024-10-29,SAP,3.6349,3.6349,3.6349,1.2116,0.0803070320237702,1,11.1641,11.279,11.3661,9.25,9.25,9.25,10.27,10.28,12.46,2.02,2.45,1.99,344.259033203125,345.2768859863281,346.1,347.8599853515625,251.395892101818,142.424524472727,1834615973.0,9.24,189.1499938964844,211.938923816165,-108.971367629091,196.9102082872725,1834615783.850006,-22.788929919680584,53.721,0.0,1.2116,1.1828,1,False,True,False,False,False,False,False,0,0.0,0.7818314824680298,0.6234898018587336,0,1.9141,2.029,2.1160999999999994,-1.017852783203125,-3.6009521484375,1,1.305748543092947,Low Vol / Uptrend,1.0,1,0.0,0,0,3,0,1,1.0,1.0,0.0,0.0,2.4233000000000002,2.4233000000000002,2.4632357142857138,0.05,0.0803070320237702,0.05522473502262126,0.03515889742170212,0.04121441958472031,1,0.03483115948486254,0.030100363712158774,0,0.864179204979962,1.0,1.0,1.0,1.7953693018211727,0.08030703202377021
2024-10-29,SAP,3.6349,3.6349,3.6349,1.2116,0.0803070320237702,1,11.1641,11.279,11.3661,9.25,9.25,9.25,10.27,10.28,12.46,2.02,2.45,1.99,344.259033203125,345.2768859863281,346.1,347.8599853515625,251.395892101818,142.424524472727,1834615973.0,9.24,189.1499938964844,211.938923816165,-108.971367629091,196.9102082872725,1834615783.850006,-22.788929919680584,53.721,0.0,1.2116,1.1828,1,False,True,False,False,False,False,False,0,0.0,0.7818314824680298,0.6234898018587336,0,1.9141,2.029,2.1160999999999994,-1.017852783203125,-3.6009521484375,1,1.305748543092947,Low Vol / Uptrend,1.0,1,0.0,0,0,4,0,1,1.0,1.0,0.0,0.0,2.4233000000000002,2.4233000000000002,2.457885714285714,0.05,0.0803070320237702,0.0803070320237702,0.050208275622391475,0.04121441958472031,1,0.0375757614653808,0.03680300101556967,0,0.9794346030612556,1.0,1.0,1.0,1.9395500818370195,0.08030703202377021
2024-10-30,SAP,3.5364,3.5364,3.5364,1.3089,0.0234548093819237,1,10.8676,10.7974,10.8175,9.11,9.11,9.11,9.67,10.06,12.1,1.56,2.36,1.77,348.46044921875,344.259033203125,347.14,351.3099975585937,253.029426647273,143.892039939364,1896986023.0,9.24,194.7700042724609,212.487964515133,-109.137386707909,198.4607332933185,1896985828.229996,-17.717960242672092,54.2026,0.0,1.2116,1.1828,2,False,False,True,False,False,False,False,0,0.0,0.9749279121818236,-0.2225209339563143,0,1.7576,1.6874000000000002,1.7075000000000014,4.201416015625,-2.849548339843693,1,1.4106093331581036,Low Vol / Uptrend,1.0,1,0.0,0,0,5,0,1,1.0,1.0,0.0,0.09729999999999994,2.3247999999999998,2.3247999999999998,2.4455,0.05,0.0803070320237702,0.0803070320237702,0.06525765382308082,0.03365143267584482,2,0.03700144585645426,0.03782041605479592,0,1.0221334647710476,1.0,1.0,1.0,1.9850418592932015,0.02345480938192379
2024-10-30,SAP,3.5364,3.5364,3.5364,1.3089,0.0234548093819237,1,10.8676,10.7974,10.8175,9.11,9.11,9.11,9.67,10.06,12.1,1.56,2.36,1.77,348.46044921875,344.259033203125,347.14,351.3099975585937,253.029426647273,143.892039939364,1896986023.0,9.24,194.7700042724609,212.487964515133,-109.137386707909,198.4607332933185,1896985828.229996,-17.717960242672092,54.2026,0.0,1.2116,1.1828,2,False,False,True,False,False,False,False,0,0.0,0.9749279121818236,-0.2225209339563143,0,1.7576,1.6874000000000002,1.7075000000000014,4.201416015625,-2.849548339843693,1,1.4106093331581036,Low Vol / Uptrend,1.0,1,0.0,0,0,6,0,1,1.0,1.0,0.0,0.0,2.2275,2.2275,2.426164285714286,0.05,0.0234548093819237,0.06135629114315469,0.0689365874954009,0.02542508689982421,2,0.036386478874342036,0.038837831094022175,0,1.0673698663766202,1.0,1.0,1.0,2.0316006377180633,0.02345480938192379
2024-10-30,SAP,3.5364,3.5364,3.5364,1.3089,0.0234548093819237,1,10.8676,10.7974,10.8175,9.11,9.11,9.11,9.67,10.06,12.1,1.56,2.36,1.77,348.46044921875,344.259033203125,347.14,351.3099975585937,253.029426647273,143.892039939364,1896986023.0,9.24,194.7700042724609,212.487964515133,-109.137386707909,198.4607332933185,1896985828.229996,-17.717960242672092,54.2026,0.0,1.3089,1.1897,2,False,False,True,False,False,False,False,0,0.0,0.9749279121818236,-0.2225209339563143,0,1.7576,1.6874000000000002,1.7075000000000014,4.201416015625,-2.849548339843693,1,1.4436949061796895,Low Vol / Uptrend,1.0,1,0.0,0,0,7,0,1,1.0,1.0,0.0,0.0,2.2275,2.2275,2.4076714285714287,0.05,0.0234548093819237,0.04240555026253919,0.057566142967031594,0.031139244785245213,2,0.03492476235777445,0.0406772979301822,0,1.164712232354738,1.0,1.0,1.0,2.0792514434159353,0.02345480938192379
2024-10-30,SAP,3.5364,3.5364,3.5364,1.3089,0.0234548093819237,1,10.8676,10.7974,10.8175,9.11,9.11,9.11,9.67,10.06,12.1,1.56,2.36,1.77,348.46044921875,344.259033203125,347.14,351.3099975585937,253.029426647273,143.892039939364,1896986023.0,9.24,194.7700042724609,212.487964515133,-109.137386707909,198.4607332933185,1896985828.229996,-17.717960242672092,54.2026,0.0,1.3089,1.1897,2,False,False,True,False,False,False,False,0,0.0,0.9749279121818236,-0.2225209339563143,0,1.7576,1.6874000000000002,1.7075000000000014,4.201416015625,-2.849548339843693,1,1.4436949061796895,Low Vol / Uptrend,0.6666666666666666,1,0.0,0,0,8,0,1,1.0,1.0,0.0,0.0,2.2275,2.2275,2.3896714285714284,0.05,0.0234548093819237,0.0234548093819237,0.046195698438662294,0.031139244785245213,2,0.03328637875361705,0.04251676476634223,0,1.2773021986274842,1.0,1.0,1.0,2.1280198896783458,0.02345480938192379
